,order_details_id,order_id,order_date,order_time,item_id
6379,6380,2820,2/16/23,7:35:17 PM,111
6380,6381,2821,2/16/23,7:35:28 PM,117
6381,6382,2822,2/16/23,7:37:08 PM,113
6382,6383,2823,2/16/23,7:53:49 PM,104
6383,6384,2823,2/16/23,7:53:49 PM,131
6384,6385,2824,2/16/23,7:55:28 PM,103
6385,6386,2824,2/16/23,7:55:28 PM,124
6386,6387,2824,2/16/23,7:55:28 PM,111
6387,6388,2824,2/16/23,7:55:28 PM,121
6388,6389,2825,2/16/23,8:46:23 PM,109
6389,6390,2825,2/16/23,8:46:23 PM,110
6390,6391,2825,2/16/23,8:46:23 PM,128
6391,6392,2825,2/16/23,8:46:23 PM,106
6392,6393,2826,2/16/23,10:40:27 PM,109
6393,6394,2826,2/16/23,10:40:27 PM,106
6394,6395,2827,2/17/23,11:24:02 AM,113
6395,6396,2827,2/17/23,11:24:02 AM,121
6396,6397,2828,2/17/23,11:26:13 AM,129
6397,6398,2829,2/17/23,11:41:17 AM,102
6398,6399,2829,2/17/23,11:41:17 AM,104
6399,6400,2829,2/17/23,11:41:17 AM,122
6400,6401,2830,2/17/23,11:51:54 AM,101
6401,6402,2831,2/17/23,12:01:02 PM,108
6402,6403,2831,2/17/23,12:01:02 PM,110
6403,6404,2831,2/17/23,12:01:02 PM,105
6404,6405,2831,2/17/23,12:01:02 PM,106
6405,6406,2832,2/17/23,12:05:10 PM,102
6406,6407,2833,2/17/23,12:33:55 PM,107
6407,6408,2834,2/17/23,12:43:07 PM,101
6408,6409,2835,2/17/23,12:53:50 PM,108
6409,6410,2836,2/17/23,12:58:28 PM,108
6410,6411,2837,2/17/23,12:58:45 PM,120
6411,6412,2838,2/17/23,1:00:48 PM,110
6412,6413,2839,2/17/23,1:14:08 PM,105
6413,6414,2840,2/17/23,1:21:27 PM,109
6414,6415,2841,2/17/23,1:25:44 PM,103
6415,6416,2841,2/17/23,1:25:44 PM,120
6416,6417,2841,2/17/23,1:25:44 PM,132
6417,6418,2842,2/17/23,1:31:20 PM,118
6418,6419,2843,2/17/23,1:36:33 PM,101
6419,6420,2843,2/17/23,1:36:33 PM,119
6420,6421,2843,2/17/23,1:36:33 PM,122
6421,6422,2843,2/17/23,1:36:33 PM,130
6422,6423,2844,2/17/23,1:41:34 PM,108
6423,6424,2844,2/17/23,1:41:34 PM,118
6424,6425,2845,2/17/23,1:47:42 PM,111
6425,6426,2846,2/17/23,1:58:44 PM,108
6426,6427,2846,2/17/23,1:58:44 PM,108
6427,6428,2846,2/17/23,1:58:44 PM,117
6428,6429,2847,2/17/23,2:00:42 PM,109
6429,6430,2847,2/17/23,2:00:42 PM,127
6430,6431,2847,2/17/23,2:00:42 PM,120
6431,6432,2847,2/17/23,2:00:42 PM,131
6432,6433,2847,2/17/23,2:00:42 PM,132
6433,6434,2848,2/17/23,2:02:20 PM,119
6434,6435,2848,2/17/23,2:02:20 PM,105
6435,6436,2849,2/17/23,2:07:24 PM,119
6436,6437,2849,2/17/23,2:07:24 PM,105
6437,6438,2849,2/17/23,2:07:24 PM,105
6438,6439,2849,2/17/23,2:07:24 PM,106
6439,6440,2850,2/17/23,2:16:57 PM,118
6440,6441,2851,2/17/23,2:23:26 PM,107
6441,6442,2851,2/17/23,2:23:26 PM,103
6442,6443,2851,2/17/23,2:23:26 PM,109
6443,6444,2851,2/17/23,2:23:26 PM,113
6444,6445,2851,2/17/23,2:23:26 PM,119
6445,6446,2851,2/17/23,2:23:26 PM,120
6446,6447,2851,2/17/23,2:23:26 PM,131
6447,6448,2851,2/17/23,2:23:26 PM,106
6448,6449,2851,2/17/23,2:23:26 PM,132
6449,6450,2852,2/17/23,2:30:43 PM,125
6450,6451,2852,2/17/23,2:30:43 PM,113
6451,6452,2853,2/17/23,2:49:35 PM,121
6452,6453,2854,2/17/23,3:24:37 PM,126
6453,6454,2854,2/17/23,3:24:37 PM,111
6454,6455,2854,2/17/23,3:24:37 PM,130
6455,6456,2854,2/17/23,3:24:37 PM,132
6456,6457,2855,2/17/23,3:26:05 PM,110
6457,6458,2855,2/17/23,3:26:05 PM,110
6458,6459,2855,2/17/23,3:26:05 PM,123
6459,6460,2855,2/17/23,3:26:05 PM,106
6460,6461,2856,2/17/23,4:00:48 PM,104
6461,6462,2856,2/17/23,4:00:48 PM,123
6462,6463,2857,2/17/23,4:43:16 PM,118
6463,6464,2858,2/17/23,4:52:53 PM,103
6464,6465,2858,2/17/23,4:52:53 PM,130
6465,6466,2859,2/17/23,4:56:21 PM,116
6466,6467,2859,2/17/23,4:56:21 PM,121
6468,6469,2860,2/17/23,5:02:17 PM,104
6469,6470,2861,2/17/23,5:26:55 PM,107
6470,6471,2862,2/17/23,5:27:13 PM,106
6471,6472,2863,2/17/23,5:28:53 PM,129
6472,6473,2864,2/17/23,5:30:42 PM,108
6473,6474,2864,2/17/23,5:30:42 PM,105
6474,6475,2865,2/17/23,5:33:09 PM,126
6475,6476,2866,2/17/23,5:36:11 PM,109
6476,6477,2866,2/17/23,5:36:11 PM,109
6477,6478,2867,2/17/23,5:36:38 PM,101
6478,6479,2867,2/17/23,5:36:38 PM,101
6479,6480,2868,2/17/23,5:42:20 PM,130
6480,6481,2869,2/17/23,5:55:47 PM,117
6481,6482,2870,2/17/23,6:09:41 PM,109
6482,6483,2870,2/17/23,6:09:41 PM,110
6483,6484,2871,2/17/23,6:39:26 PM,116
6484,6485,2871,2/17/23,6:39:26 PM,113
6485,6486,2871,2/17/23,6:39:26 PM,114
6486,6487,2872,2/17/23,6:40:22 PM,105
6487,6488,2873,2/17/23,6:46:36 PM,117
6488,6489,2874,2/17/23,7:03:32 PM,109
6489,6490,2874,2/17/23,7:03:32 PM,113
6490,6491,2875,2/17/23,7:26:46 PM,120
6491,6492,2875,2/17/23,7:26:46 PM,132
6492,6493,2876,2/17/23,7:46:45 PM,124
6493,6494,2876,2/17/23,7:46:45 PM,117
6494,6495,2876,2/17/23,7:46:45 PM,120
6496,6497,2877,2/17/23,7:57:06 PM,126
6497,6498,2877,2/17/23,7:57:06 PM,109
6498,6499,2878,2/17/23,8:02:56 PM,125
6499,6500,2878,2/17/23,8:02:56 PM,113
6500,6501,2878,2/17/23,8:02:56 PM,118
6501,6502,2879,2/17/23,8:04:09 PM,102
6502,6503,2879,2/17/23,8:04:09 PM,104
6503,6504,2879,2/17/23,8:04:09 PM,108
6504,6505,2879,2/17/23,8:04:09 PM,106
6505,6506,2880,2/17/23,8:41:21 PM,111
6506,6507,2881,2/17/23,8:59:44 PM,104
6507,6508,2881,2/17/23,8:59:44 PM,118
6508,6509,2881,2/17/23,8:59:44 PM,122
6509,6510,2882,2/17/23,9:30:31 PM,102
6510,6511,2882,2/17/23,9:30:31 PM,129
6511,6512,2882,2/17/23,9:30:31 PM,112
6512,6513,2883,2/17/23,9:51:06 PM,101
6513,6514,2883,2/17/23,9:51:06 PM,108
6514,6515,2883,2/17/23,9:51:06 PM,117
6515,6516,2884,2/17/23,10:06:26 PM,108
6516,6517,2884,2/17/23,10:06:26 PM,109
6517,6518,2885,2/17/23,10:20:14 PM,101
6518,6519,2885,2/17/23,10:20:14 PM,110
6519,6520,2886,2/17/23,10:20:30 PM,117
6520,6521,2887,2/17/23,10:25:41 PM,101
6521,6522,2887,2/17/23,10:25:41 PM,102
6522,6523,2888,2/18/23,11:18:58 AM,125
6523,6524,2889,2/18/23,11:22:20 AM,103
6524,6525,2889,2/18/23,11:22:20 AM,105
6525,6526,2889,2/18/23,11:22:20 AM,105
6526,6527,2889,2/18/23,11:22:20 AM,131
6527,6528,2889,2/18/23,11:22:20 AM,106
6528,6529,2890,2/18/23,11:32:11 AM,110
6529,6530,2891,2/18/23,11:39:41 AM,127
6530,6531,2892,2/18/23,11:41:20 AM,109
6531,6532,2892,2/18/23,11:41:20 AM,117
6532,6533,2892,2/18/23,11:41:20 AM,129
6533,6534,2892,2/18/23,11:41:20 AM,119
6534,6535,2893,2/18/23,11:55:10 AM,102
6535,6536,2893,2/18/23,11:55:10 AM,129
6536,6537,2894,2/18/23,12:06:02 PM,108
6537,6538,2895,2/18/23,12:06:59 PM,101
6538,6539,2895,2/18/23,12:06:59 PM,102
6539,6540,2895,2/18/23,12:06:59 PM,102
6540,6541,2895,2/18/23,12:06:59 PM,125
6541,6542,2895,2/18/23,12:06:59 PM,125
6542,6543,2895,2/18/23,12:06:59 PM,109
6543,6544,2895,2/18/23,12:06:59 PM,117
6544,6545,2895,2/18/23,12:06:59 PM,128
6545,6546,2895,2/18/23,12:06:59 PM,118
6546,6547,2895,2/18/23,12:06:59 PM,106
6547,6548,2895,2/18/23,12:06:59 PM,114
6548,6549,2895,2/18/23,12:06:59 PM,132
6549,6550,2896,2/18/23,12:20:01 PM,108
6550,6551,2897,2/18/23,12:25:17 PM,126
6551,6552,2897,2/18/23,12:25:17 PM,109
6552,6553,2897,2/18/23,12:25:17 PM,121
6553,6554,2898,2/18/23,12:26:20 PM,119
6554,6555,2899,2/18/23,12:32:03 PM,106
6555,6556,2900,2/18/23,12:55:30 PM,115
6556,6557,2901,2/18/23,1:00:48 PM,119
6557,6558,2902,2/18/23,1:04:25 PM,111
6558,6559,2902,2/18/23,1:04:25 PM,113
6559,6560,2902,2/18/23,1:04:25 PM,122
6560,6561,2902,2/18/23,1:04:25 PM,123
6561,6562,2902,2/18/23,1:04:25 PM,106
6562,6563,2902,2/18/23,1:04:25 PM,132
6563,6564,2903,2/18/23,1:10:12 PM,121
6564,6565,2904,2/18/23,1:20:44 PM,109
6565,6566,2905,2/18/23,1:32:59 PM,102
6566,6567,2905,2/18/23,1:32:59 PM,113
6567,6568,2905,2/18/23,1:32:59 PM,119
6568,6569,2905,2/18/23,1:32:59 PM,131
6569,6570,2906,2/18/23,1:34:49 PM,119
6570,6571,2906,2/18/23,1:34:49 PM,131
6571,6572,2907,2/18/23,1:51:14 PM,124
6572,6573,2907,2/18/23,1:51:14 PM,129
6573,6574,2907,2/18/23,1:51:14 PM,112
6574,6575,2907,2/18/23,1:51:14 PM,132
6575,6576,2908,2/18/23,2:17:18 PM,108
6576,6577,2909,2/18/23,2:21:14 PM,125
6577,6578,2909,2/18/23,2:21:14 PM,106
6578,6579,2910,2/18/23,2:32:22 PM,107
6579,6580,2910,2/18/23,2:32:22 PM,109
6580,6581,2910,2/18/23,2:32:22 PM,129
6581,6582,2910,2/18/23,2:32:22 PM,113
6582,6583,2911,2/18/23,2:54:10 PM,115
6583,6584,2912,2/18/23,3:39:02 PM,102
6584,6585,2912,2/18/23,3:39:02 PM,110
6585,6586,2912,2/18/23,3:39:02 PM,117
6586,6587,2912,2/18/23,3:39:02 PM,111
6587,6588,2913,2/18/23,3:44:31 PM,117
6588,6589,2914,2/18/23,3:56:55 PM,107
6589,6590,2914,2/18/23,3:56:55 PM,105
6590,6591,2915,2/18/23,4:34:02 PM,107
6591,6592,2915,2/18/23,4:34:02 PM,112
6592,6593,2916,2/18/23,4:50:00 PM,109
6593,6594,2916,2/18/23,4:50:00 PM,113
6594,6595,2916,2/18/23,4:50:00 PM,118
6595,6596,2917,2/18/23,4:57:15 PM,126
6596,6597,2917,2/18/23,4:57:15 PM,129
6597,6598,2918,2/18/23,4:59:11 PM,102
6598,6599,2918,2/18/23,4:59:11 PM,102
6599,6600,2919,2/18/23,5:07:38 PM,128
6600,6601,2919,2/18/23,5:07:38 PM,105
6601,6602,2919,2/18/23,5:07:38 PM,131
6602,6603,2919,2/18/23,5:07:38 PM,106
6603,6604,2920,2/18/23,5:08:04 PM,126
6604,6605,2920,2/18/23,5:08:04 PM,109
6605,6606,2921,2/18/23,5:13:58 PM,101
6606,6607,2921,2/18/23,5:13:58 PM,115
6607,6608,2921,2/18/23,5:13:58 PM,124
6608,6609,2921,2/18/23,5:13:58 PM,106
6609,6610,2922,2/18/23,5:17:04 PM,130
6610,6611,2922,2/18/23,5:17:04 PM,106
6611,6612,2923,2/18/23,5:49:17 PM,132
6612,6613,2924,2/18/23,6:00:30 PM,104
6613,6614,2924,2/18/23,6:00:30 PM,119
6614,6615,2924,2/18/23,6:00:30 PM,105
6616,6617,2925,2/18/23,6:03:20 PM,116
6617,6618,2925,2/18/23,6:03:20 PM,119
6619,6620,2926,2/18/23,6:06:26 PM,105
6620,6621,2926,2/18/23,6:06:26 PM,132
6621,6622,2927,2/18/23,6:09:39 PM,102
6622,6623,2927,2/18/23,6:09:39 PM,106
6623,6624,2928,2/18/23,6:22:10 PM,104
6624,6625,2929,2/18/23,6:22:28 PM,121
6625,6626,2930,2/18/23,6:39:01 PM,104
6626,6627,2930,2/18/23,6:39:01 PM,108
6627,6628,2930,2/18/23,6:39:01 PM,119
6628,6629,2930,2/18/23,6:39:01 PM,120
6629,6630,2931,2/18/23,6:43:05 PM,108
6630,6631,2931,2/18/23,6:43:05 PM,129
6631,6632,2931,2/18/23,6:43:05 PM,119
6632,6633,2932,2/18/23,6:50:08 PM,126
6633,6634,2932,2/18/23,6:50:08 PM,121
6634,6635,2932,2/18/23,6:50:08 PM,122
6635,6636,2932,2/18/23,6:50:08 PM,122
6636,6637,2933,2/18/23,6:50:39 PM,101
6637,6638,2933,2/18/23,6:50:39 PM,109
6638,6639,2933,2/18/23,6:50:39 PM,118
6639,6640,2933,2/18/23,6:50:39 PM,120
6640,6641,2934,2/18/23,7:00:00 PM,102
6641,6642,2934,2/18/23,7:00:00 PM,109
6642,6643,2934,2/18/23,7:00:00 PM,118
6643,6644,2935,2/18/23,7:03:42 PM,107
6644,6645,2935,2/18/23,7:03:42 PM,120
6645,6646,2936,2/18/23,7:15:17 PM,125
6646,6647,2936,2/18/23,7:15:17 PM,123
6647,6648,2936,2/18/23,7:15:17 PM,123
6648,6649,2936,2/18/23,7:15:17 PM,106
6649,6650,2937,2/18/23,7:57:16 PM,101
6650,6651,2938,2/18/23,8:07:26 PM,104
6651,6652,2938,2/18/23,8:07:26 PM,110
6652,6653,2938,2/18/23,8:07:26 PM,117
6653,6654,2939,2/18/23,8:08:11 PM,101
6654,6655,2939,2/18/23,8:08:11 PM,122
6655,6656,2940,2/18/23,8:20:30 PM,124
6656,6657,2941,2/18/23,8:27:48 PM,108
6657,6658,2941,2/18/23,8:27:48 PM,112
6658,6659,2941,2/18/23,8:27:48 PM,120
6659,6660,2941,2/18/23,8:27:48 PM,120
6660,6661,2942,2/18/23,8:34:26 PM,108
6661,6662,2942,2/18/23,8:34:26 PM,109
6662,6663,2942,2/18/23,8:34:26 PM,113
6663,6664,2942,2/18/23,8:34:26 PM,105
6664,6665,2943,2/18/23,8:41:00 PM,102
6665,6666,2943,2/18/23,8:41:00 PM,125
6666,6667,2943,2/18/23,8:41:00 PM,113
6667,6668,2943,2/18/23,8:41:00 PM,114
6668,6669,2944,2/18/23,9:17:25 PM,108
6669,6670,2944,2/18/23,9:17:25 PM,128
6670,6671,2944,2/18/23,9:17:25 PM,112
6671,6672,2945,2/18/23,9:30:26 PM,109
6672,6673,2945,2/18/23,9:30:26 PM,112
6673,6674,2945,2/18/23,9:30:26 PM,119
6674,6675,2946,2/18/23,9:40:57 PM,122
6675,6676,2947,2/18/23,10:15:02 PM,111
6676,6677,2947,2/18/23,10:15:02 PM,112
6677,6678,2947,2/18/23,10:15:02 PM,131
6678,6679,2948,2/18/23,10:40:30 PM,112
6679,6680,2948,2/18/23,10:40:30 PM,112
6680,6681,2948,2/18/23,10:40:30 PM,120
6681,6682,2948,2/18/23,10:40:30 PM,121
6682,6683,2949,2/19/23,11:15:43 AM,112
6683,6684,2950,2/19/23,11:35:51 AM,107
6684,6685,2950,2/19/23,11:35:51 AM,125
6685,6686,2950,2/19/23,11:35:51 AM,129
6686,6687,2951,2/19/23,11:39:10 AM,124
6687,6688,2951,2/19/23,11:39:10 AM,117
6688,6689,2951,2/19/23,11:39:10 AM,132
6689,6690,2952,2/19/23,12:03:36 PM,116
6690,6691,2952,2/19/23,12:03:36 PM,105
6691,6692,2953,2/19/23,12:20:32 PM,108
6692,6693,2953,2/19/23,12:20:32 PM,118
6693,6694,2954,2/19/23,12:21:49 PM,108
6694,6695,2955,2/19/23,12:25:18 PM,124
6695,6696,2956,2/19/23,12:33:38 PM,125
6696,6697,2956,2/19/23,12:33:38 PM,117
6697,6698,2956,2/19/23,12:33:38 PM,118
6698,6699,2956,2/19/23,12:33:38 PM,131
6699,6700,2957,2/19/23,12:40:31 PM,124
6700,6701,2957,2/19/23,12:40:31 PM,117
6701,6702,2958,2/19/23,12:56:06 PM,109
6702,6703,2958,2/19/23,12:56:06 PM,129
6703,6704,2958,2/19/23,12:56:06 PM,113
6704,6705,2958,2/19/23,12:56:06 PM,119
6705,6706,2959,2/19/23,1:01:24 PM,109
6706,6707,2960,2/19/23,1:09:03 PM,120
6707,6708,2960,2/19/23,1:09:03 PM,122
6708,6709,2960,2/19/23,1:09:03 PM,130
6709,6710,2961,2/19/23,1:13:54 PM,101
6710,6711,2961,2/19/23,1:13:54 PM,107
6711,6712,2961,2/19/23,1:13:54 PM,109
6712,6713,2961,2/19/23,1:13:54 PM,117
6713,6714,2961,2/19/23,1:13:54 PM,127
6714,6715,2961,2/19/23,1:13:54 PM,127
6715,6716,2961,2/19/23,1:13:54 PM,118
6716,6717,2961,2/19/23,1:13:54 PM,105
6717,6718,2961,2/19/23,1:13:54 PM,130
6718,6719,2961,2/19/23,1:13:54 PM,131
6719,6720,2961,2/19/23,1:13:54 PM,132
6720,6721,2962,2/19/23,1:18:02 PM,130
6721,6722,2963,2/19/23,1:22:56 PM,102
6722,6723,2963,2/19/23,1:22:56 PM,109
6723,6724,2963,2/19/23,1:22:56 PM,113
6724,6725,2963,2/19/23,1:22:56 PM,118
6725,6726,2964,2/19/23,1:27:47 PM,102
6726,6727,2964,2/19/23,1:27:47 PM,130
6727,6728,2965,2/19/23,1:35:13 PM,111
6728,6729,2966,2/19/23,1:37:11 PM,125
6729,6730,2967,2/19/23,1:44:40 PM,115
6730,6731,2967,2/19/23,1:44:40 PM,128
6731,6732,2967,2/19/23,1:44:40 PM,129
6732,6733,2967,2/19/23,1:44:40 PM,105
6733,6734,2967,2/19/23,1:44:40 PM,123
6734,6735,2968,2/19/23,2:06:37 PM,107
6735,6736,2968,2/19/23,2:06:37 PM,116
6736,6737,2969,2/19/23,2:10:09 PM,101
6737,6738,2970,2/19/23,2:19:12 PM,104
6738,6739,2971,2/19/23,2:32:56 PM,101
6739,6740,2972,2/19/23,2:59:53 PM,127
6740,6741,2973,2/19/23,3:04:17 PM,108
6741,6742,2974,2/19/23,3:07:56 PM,106
6742,6743,2975,2/19/23,3:22:51 PM,107
6743,6744,2975,2/19/23,3:22:51 PM,121
6744,6745,2976,2/19/23,3:29:10 PM,109
6745,6746,2976,2/19/23,3:29:10 PM,113
6746,6747,2976,2/19/23,3:29:10 PM,106
6747,6748,2977,2/19/23,3:33:26 PM,113
6748,6749,2978,2/19/23,3:45:48 PM,118
6749,6750,2978,2/19/23,3:45:48 PM,122
6750,6751,2979,2/19/23,4:43:03 PM,117
6751,6752,2979,2/19/23,4:43:03 PM,113
6752,6753,2980,2/19/23,4:48:44 PM,108
6753,6754,2980,2/19/23,4:48:44 PM,129
6754,6755,2980,2/19/23,4:48:44 PM,132
6755,6756,2981,2/19/23,5:21:47 PM,101
6756,6757,2982,2/19/23,5:24:23 PM,102
6757,6758,2983,2/19/23,5:26:31 PM,128
6758,6759,2984,2/19/23,5:36:12 PM,109
6759,6760,2984,2/19/23,5:36:12 PM,129
6760,6761,2985,2/19/23,5:36:55 PM,122
6761,6762,2985,2/19/23,5:36:55 PM,132
6762,6763,2986,2/19/23,5:39:32 PM,126
6763,6764,2986,2/19/23,5:39:32 PM,117
6764,6765,2987,2/19/23,5:41:19 PM,102
6765,6766,2987,2/19/23,5:41:19 PM,126
6766,6767,2987,2/19/23,5:41:19 PM,112
6767,6768,2987,2/19/23,5:41:19 PM,120
6768,6769,2988,2/19/23,5:42:25 PM,107
6769,6770,2988,2/19/23,5:42:25 PM,131
6770,6771,2989,2/19/23,6:11:40 PM,101
6771,6772,2989,2/19/23,6:11:40 PM,126
6772,6773,2989,2/19/23,6:11:40 PM,129
6773,6774,2990,2/19/23,6:13:19 PM,130
6774,6775,2991,2/19/23,6:21:31 PM,104
6775,6776,2992,2/19/23,6:38:54 PM,102
6776,6777,2993,2/19/23,6:49:06 PM,109
6777,6778,2993,2/19/23,6:49:06 PM,127
6778,6779,2994,2/19/23,6:58:08 PM,101
6779,6780,2994,2/19/23,6:58:08 PM,114
6780,6781,2995,2/19/23,6:59:05 PM,132
6781,6782,2996,2/19/23,7:05:53 PM,131
6782,6783,2997,2/19/23,7:38:24 PM,108
6783,6784,2997,2/19/23,7:38:24 PM,124
6784,6785,2998,2/19/23,7:52:20 PM,107
6785,6786,2998,2/19/23,7:52:20 PM,104
6786,6787,2998,2/19/23,7:52:20 PM,121
6787,6788,2998,2/19/23,7:52:20 PM,105
6788,6789,2999,2/19/23,7:57:15 PM,116
6789,6790,2999,2/19/23,7:57:15 PM,116
6790,6791,2999,2/19/23,7:57:15 PM,111
6791,6792,3000,2/19/23,7:57:23 PM,102
6792,6793,3000,2/19/23,7:57:23 PM,119
6793,6794,3001,2/19/23,8:34:39 PM,101
6794,6795,3001,2/19/23,8:34:39 PM,122
6795,6796,3001,2/19/23,8:34:39 PM,106
6796,6797,3001,2/19/23,8:34:39 PM,114
6797,6798,3002,2/19/23,9:27:34 PM,125
6798,6799,3002,2/19/23,9:27:34 PM,117
6799,6800,3002,2/19/23,9:27:34 PM,112
6800,6801,3002,2/19/23,9:27:34 PM,105
6801,6802,3003,2/19/23,9:32:12 PM,104
6802,6803,3003,2/19/23,9:32:12 PM,118
6803,6804,3004,2/19/23,9:56:20 PM,120
6804,6805,3005,2/20/23,11:53:36 AM,129
6805,6806,3006,2/20/23,12:01:32 PM,116
6806,6807,3006,2/20/23,12:01:32 PM,104
6807,6808,3006,2/20/23,12:01:32 PM,126
6808,6809,3006,2/20/23,12:01:32 PM,113
6809,6810,3007,2/20/23,12:06:37 PM,127
6810,6811,3008,2/20/23,12:09:54 PM,102
6811,6812,3009,2/20/23,12:21:25 PM,107
6812,6813,3009,2/20/23,12:21:25 PM,117
6813,6814,3009,2/20/23,12:21:25 PM,122
6814,6815,3010,2/20/23,12:26:16 PM,115
6815,6816,3010,2/20/23,12:26:16 PM,102
6816,6817,3010,2/20/23,12:26:16 PM,109
6817,6818,3011,2/20/23,12:29:25 PM,122
6818,6819,3012,2/20/23,12:32:03 PM,104
6819,6820,3012,2/20/23,12:32:03 PM,111
6820,6821,3012,2/20/23,12:32:03 PM,113
6821,6822,3012,2/20/23,12:32:03 PM,122
6822,6823,3013,2/20/23,12:45:23 PM,105
6823,6824,3014,2/20/23,12:58:29 PM,107
6824,6825,3014,2/20/23,12:58:29 PM,109
6825,6826,3014,2/20/23,12:58:29 PM,119
6826,6827,3014,2/20/23,12:58:29 PM,105
6827,6828,3015,2/20/23,12:59:05 PM,101
6828,6829,3016,2/20/23,1:07:02 PM,126
6829,6830,3016,2/20/23,1:07:02 PM,113
6830,6831,3017,2/20/23,1:09:41 PM,124
6831,6832,3018,2/20/23,1:12:40 PM,116
6832,6833,3018,2/20/23,1:12:40 PM,104
6833,6834,3018,2/20/23,1:12:40 PM,125
6834,6835,3018,2/20/23,1:12:40 PM,128
6835,6836,3018,2/20/23,1:12:40 PM,111
6836,6837,3018,2/20/23,1:12:40 PM,131
6837,6838,3018,2/20/23,1:12:40 PM,114
6838,6839,3019,2/20/23,1:15:28 PM,101
6839,6840,3020,2/20/23,1:17:11 PM,123
6840,6841,3021,2/20/23,1:23:48 PM,106
6841,6842,3022,2/20/23,1:24:12 PM,116
6842,6843,3022,2/20/23,1:24:12 PM,102
6843,6844,3022,2/20/23,1:24:12 PM,103
6844,6845,3022,2/20/23,1:24:12 PM,132
6845,6846,3023,2/20/23,1:29:47 PM,118
6846,6847,3023,2/20/23,1:29:47 PM,120
6847,6848,3024,2/20/23,1:35:59 PM,101
6848,6849,3025,2/20/23,1:37:52 PM,107
6849,6850,3026,2/20/23,1:38:14 PM,102
6850,6851,3026,2/20/23,1:38:14 PM,117
6851,6852,3026,2/20/23,1:38:14 PM,130
6853,6854,3027,2/20/23,1:41:20 PM,108
6854,6855,3027,2/20/23,1:41:20 PM,129
6855,6856,3027,2/20/23,1:41:20 PM,123
6856,6857,3027,2/20/23,1:41:20 PM,106
6857,6858,3028,2/20/23,1:48:58 PM,129
6858,6859,3029,2/20/23,1:55:24 PM,102
6859,6860,3029,2/20/23,1:55:24 PM,113
6860,6861,3029,2/20/23,1:55:24 PM,119
6861,6862,3029,2/20/23,1:55:24 PM,130
6862,6863,3030,2/20/23,1:59:16 PM,102
6863,6864,3030,2/20/23,1:59:16 PM,108
6864,6865,3030,2/20/23,1:59:16 PM,111
6865,6866,3030,2/20/23,1:59:16 PM,119
6866,6867,3031,2/20/23,2:06:14 PM,101
6867,6868,3031,2/20/23,2:06:14 PM,104
6868,6869,3031,2/20/23,2:06:14 PM,105
6869,6870,3032,2/20/23,2:08:19 PM,117
6870,6871,3032,2/20/23,2:08:19 PM,119
6871,6872,3032,2/20/23,2:08:19 PM,119
6872,6873,3032,2/20/23,2:08:19 PM,120
6873,6874,3033,2/20/23,2:54:29 PM,110
6874,6875,3034,2/20/23,2:55:08 PM,124
6875,6876,3034,2/20/23,2:55:08 PM,106
6876,6877,3034,2/20/23,2:55:08 PM,114
6877,6878,3035,2/20/23,3:07:45 PM,107
6878,6879,3035,2/20/23,3:07:45 PM,128
6879,6880,3036,2/20/23,3:14:47 PM,116
6880,6881,3036,2/20/23,3:14:47 PM,104
6881,6882,3037,2/20/23,3:16:15 PM,101
6882,6883,3037,2/20/23,3:16:15 PM,109
6883,6884,3038,2/20/23,3:46:43 PM,104
6884,6885,3038,2/20/23,3:46:43 PM,113
6885,6886,3039,2/20/23,3:48:51 PM,108
6886,6887,3039,2/20/23,3:48:51 PM,129
6887,6888,3040,2/20/23,4:09:58 PM,112
6888,6889,3040,2/20/23,4:09:58 PM,114
6889,6890,3041,2/20/23,4:25:39 PM,101
6890,6891,3041,2/20/23,4:25:39 PM,104
6891,6892,3041,2/20/23,4:25:39 PM,113
6892,6893,3041,2/20/23,4:25:39 PM,122
6893,6894,3042,2/20/23,4:30:09 PM,117
6894,6895,3042,2/20/23,4:30:09 PM,129
6895,6896,3042,2/20/23,4:30:09 PM,111
6896,6897,3042,2/20/23,4:30:09 PM,106
6897,6898,3043,2/20/23,4:46:25 PM,102
6898,6899,3043,2/20/23,4:46:25 PM,109
6899,6900,3044,2/20/23,5:10:25 PM,102
6900,6901,3045,2/20/23,5:27:46 PM,102
6901,6902,3045,2/20/23,5:27:46 PM,113
6902,6903,3046,2/20/23,5:35:34 PM,132
6903,6904,3047,2/20/23,5:42:09 PM,101
6904,6905,3047,2/20/23,5:42:09 PM,116
6905,6906,3047,2/20/23,5:42:09 PM,122
6906,6907,3047,2/20/23,5:42:09 PM,132
6907,6908,3048,2/20/23,5:45:15 PM,113
6908,6909,3048,2/20/23,5:45:15 PM,121
6909,6910,3048,2/20/23,5:45:15 PM,114
6910,6911,3049,2/20/23,5:49:20 PM,118
6911,6912,3050,2/20/23,5:54:22 PM,102
6912,6913,3050,2/20/23,5:54:22 PM,117
6913,6914,3050,2/20/23,5:54:22 PM,119
6914,6915,3051,2/20/23,5:57:09 PM,113
6915,6916,3051,2/20/23,5:57:09 PM,120
6916,6917,3052,2/20/23,5:57:21 PM,132
6917,6918,3053,2/20/23,5:58:01 PM,115
6918,6919,3053,2/20/23,5:58:01 PM,124
6919,6920,3053,2/20/23,5:58:01 PM,128
6920,6921,3053,2/20/23,5:58:01 PM,132
